ET  1. 183.
ET  2. 153.

 LIST ALL SELECTED NODES.   DSYS=      0

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 18.2     18.2     ***
 DISTRIBUTED ANSYS Academic Teaching Advanced                  

 00396707  VERSION=WINDOWS x64   11:54:16  MAR 27, 2018 CP=      0.719

 tests--Static Structural (B5)                                                 



   NODE        X                   Y                   Z
      104    3.86897604700         34.3003797500         0.00000000000     
      105    29.8039386000         34.6634327600         0.00000000000     
      106    25.6925251200         35.3947748900         0.00000000000     
      107    21.5141135900         36.0258034200         0.00000000000     
      108    17.2788698300         36.5504287000         0.00000000000     
      109    12.9975081400         36.9635878700         0.00000000000     
      110    8.68118784300         37.2612938000         0.00000000000     
      111    4.34518083700         37.4403038000         0.00000000000     
      112    33.2904539500         38.4975745700         0.00000000000     
      113    28.6443938400         39.0460811700         0.00000000000     
      114    23.9480851900         39.5193525700         0.00000000000     
      115    19.2091523800         39.9128215200         0.00000000000     
      116    14.4356311100         40.2226909000         0.00000000000     
      117    9.63589088200         40.4459703500         0.00000000000     
      118    4.82138562800         40.5802278500         0.00000000000     
      119    36.7769693000         42.3317163800         0.00000000000     
      120    31.5962625600         42.6973874400         0.00000000000     
      121    26.3820567900         43.0129017100         0.00000000000     
      122    21.1394349200         43.2752143500         0.00000000000     
      123    15.8737540700         43.4817939400         0.00000000000     
      124    10.5905939200         43.6306469000         0.00000000000     
      125    5.29759041900         43.7201519000         0.00000000000     
      126    40.2634846500         46.1658581900         0.00000000000     
      127    34.5481312800         46.3486937200         0.00000000000     
      128    28.8160284000         46.5064508600         0.00000000000     
      129    23.0697174600         46.6376071700         0.00000000000     
      130    17.3118770400         46.7408969700         0.00000000000     
      131    11.5452969600         46.8153234500         0.00000000000     
      132    5.77379520900         46.8600759500         0.00000000000     
      133  -0.169857345200E-015    46.8750000000         0.00000000000     
      134  -0.339714690400E-015    43.7500000000         0.00000000000     
      135  -0.509572035600E-015    40.6250000000         0.00000000000     
      136  -0.679429380800E-015    37.5000000000         0.00000000000     
      137  -0.849286726000E-015    34.3750000000         0.00000000000     
      138  -0.101914407100E-014    31.2500000000         0.00000000000     
      139  -0.118900141600E-014    28.1250000000         0.00000000000     
      140    43.7500000000         50.0000000000         0.00000000000     
      141    37.5000000000         50.0000000000         0.00000000000     
      142    31.2500000000         50.0000000000         0.00000000000     
      143    25.0000000000         50.0000000000         0.00000000000     
      144    18.7500000000         50.0000000000         0.00000000000     
      145    12.5000000000         50.0000000000         0.00000000000     
      146    6.25000000000         50.0000000000         0.00000000000     
      147    15.8578772100         19.3268655100         0.00000000000     
      148    13.8850502400         20.7895497700         0.00000000000     
      149    11.7782271800         22.0516068500         0.00000000000     
      150    9.55773966900         23.1008574000         0.00000000000     
      151    7.24501628100         23.9271757400         0.00000000000     
      152    4.86237568600         24.5225876000         0.00000000000     
      153    2.44036167400         24.8806076100         0.00000000000     

 LIST ALL SELECTED ELEMENTS.  (LIST NODES)

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 18.2     18.2     ***
 DISTRIBUTED ANSYS Academic Teaching Advanced                  

 00396707  VERSION=WINDOWS x64   11:54:16  MAR 27, 2018 CP=      0.875
 1   1   1   1   0   1     63     7    70     5   170   171   165   164
 tests--Static Structural (B5)                                                 


 
    ELEM MAT TYP REL ESY SEC        NODES
 
       1   1   1   1   0   1     63     7    70     5
       2   1   1   1   0   1     64    14     7    63   192   169   170   286
       3   1   1   1   0   1     65    21    14    64   207   191   192   287
       4   1   1   1   0   1     66    28    21    65   222   206   207   288
       5   1   1   1   0   1     67    35    28    66   237   221   222   289
       6   1   1   1   0   1     68    42    35    67   252   236   237   290
       7   1   1   1   0   1     69    49    42    68   267   251   252   291
       8   1   1   1   0   1      6    56    49    69   166   266   267   167
       9   1   1   1   0   1      7     8    71    70   168   174   292   171
      10   1   1   1   0   1     14    15     8     7   190   173   168   169
      11   1   1   1   0   1     21    22    15    14   205   194   190   191
      12   1   1   1   0   1     28    29    22    21   220   209   205   206
      13   1   1   1   0   1     35    36    29    28   235   224   220   221
      14   1   1   1   0   1     42    43    36    35   250   239   235   236
      15   1   1   1   0   1     49    50    43    42   265   254   250   251
      16   1   1   1   0   1     56    57    50    49   280   269   265   266
      17   1   1   1   0   1      8     9    72    71   172   177   293   174
      18   1   1   1   0   1     15    16     9     8   193   176   172   173
      19   1   1   1   0   1     22    23    16    15   208   196   193   194
      20   1   1   1   0   1     29    30    23    22   223   211   208   209
      21   1   1   1   0   1     36    37    30    29   238   226   223   224
      22   1   1   1   0   1     43    44    37    36   253   241   238   239
      23   1   1   1   0   1     50    51    44    43   268   256   253   254
      24   1   1   1   0   1     57    58    51    50   281   271   268   269
      25   1   1   1   0   1      9    10    73    72   175   180   294   177
      26   1   1   1   0   1     16    17    10     9   195   179   175   176
      27   1   1   1   0   1     23    24    17    16   210   198   195   196
      28   1   1   1   0   1     30    31    24    23   225   213   210   211
      29   1   1   1   0   1     37    38    31    30   240   228   225   226
      30   1   1   1   0   1     44    45    38    37   255   243   240   241
      31   1   1   1   0   1     51    52    45    44   270   258   255   256
      32   1   1   1   0   1     58    59    52    51   282   273   270   271
      33   1   1   1   0   1     10    11    74    73   178   183   295   180
