ET  1. 187.
ET  2. 186.
ET  3. 187.
ET  4. 186.
ET  5. 187.
ET  6. 186.
ET  7. 187.
ET  8. 186.
ET  9. 187.
ET 10. 186.
ET 11. 187.
ET 12. 186.
ET 13. 154.

 LIST ALL SELECTED NODES.   DSYS=      0

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 18.2     18.2     ***
 DISTRIBUTED ANSYS Academic Teaching Advanced                  

 00396707  VERSION=WINDOWS x64   19:58:17  MAR 27, 2018 CP=     11.250

 Fricke&Doerk--Static Structural (B5)                                          



   NODE        X                   Y                   Z
      134    30.0000000000         30.0000000000        -1.00025926400     
      135   0.120761469900         25.0015501200        -1.00233490400     
      136    180.030983700         9.99999996500       -0.996763084000     
      137   -14.8644172100         30.2265483900         2.11046784900     
      138   -105.074766400         25.8846488000         2.01760524800     
      139   -14.9534834800         25.2226570600        -2.07634930400     
      140    85.0882449700         25.0028103700        -1.00283160800     
      141   -19.9200593900         35.2951527100         1.08064959000     
      142   -54.9480396900         35.1438406500        -1.05537876900     
      143   -50.1207231500         15.2253295600        -1.76920661100     
      144    160.077459200         14.9999999600        -1.00559098100     
      145    165.074360900         14.9999999600        -1.00542220000     
      146    120.000000000         30.0000000000         1.00189512800     
      147   -66.9393903900         16.8041266600        -3.19486012800     
      148    10.3438235600         20.0019399400        -1.00407255100     
      149   -19.9766859000         30.2843443800         2.05257775800     
      150   -165.346702100         25.8748715200        -1.12567549500     
      151   -150.231272200         25.2516744500         1.04380652400     
      152   -155.031273400         35.0432291800         1.02984060100     
      153   -185.135197700         15.1470700300         2.04974954900     
      154    120.000000000         35.0000000000         1.00055760800     
      155    10.1145685700         25.0015501200        -1.00257058300     
      156    125.000000000         40.0000000000       -0.990000000000     
      157    100.058832500         25.0015501200        -1.00206449200     
      158    30.3592939800         19.9945834400         1.00458450700     
      159    35.3065314500         20.0025302600         1.00295274700     
      160    40.3749026600         14.9999999600        -1.00475253100     
      161   -160.418351900         21.1572070700        -1.11588663200     
      162   -69.4375273500         7.83662536100        -2.77404708800     
      163   -150.028737800         40.2066944500        -1.06372024500     
      164    120.176607000         14.9999999600        -1.00538846800     
      165    75.0000000000         40.0000000000       -0.990008525100     
      166    45.2745485800         20.0015615000        -1.00261148600     
      167   -24.9180536300         35.3403130000         1.09253762400     
      168   -185.115654400         20.1402730800         2.01907511600     
      169    80.2757548500         14.9999999600        -1.00496720500     
      170    130.226249800         9.99999993000        0.996768066100     
      171   -145.016607500         40.2067328100        -1.06049670100     
      172   -60.9979008900         10.5029133500        -2.82632996000     
      173   -180.297580900         25.5691261300        -1.09617884100     
      174   -34.9241215200         35.3707541000         1.10018169100     
      175    35.4361755800         14.9992297000         1.00444889400     
      176    30.3196421500         19.9953023300        -1.00286553900     
      177    105.159848400         20.0015577200        -1.00361755500     
      178    125.122360100         20.0015520500        -1.00186559500     
      179   -65.2140138300         25.8402656300         1.84064971200     
      180    125.055007700         25.0009899900         1.00434273000     
      181    125.000000000         30.0000000000         1.00263914800     
      182    130.229899000         14.9999999300         1.00594298900     
      183   -44.8543865900         20.3543820700        -1.79605022400     
      184    120.179705400         9.99999995700       -0.996011613300     
      185    25.4213782000         14.9999999600        -1.00333211300     
      186    10.0000000000         40.0000000000       -0.990096218300     
      187   -131.108935600         10.8993437700         1.63738308800     
      188   -89.5807234400         16.2448644000        -2.30171810400     
      189   -155.364950300         21.1768231400        -1.11110679400     
      190   -29.9227021500         35.3697523200         1.09896980000     
      191   -170.123148300         20.0061432900         1.01708850400     
      192    30.4668037700         14.9980877600         1.00579775700     
      193   -160.000000000         40.0000000000        0.999232443000     
      194   -155.402836300         16.4139194000        -1.09867133400     
      195   0.558337496600         10.0657629600        0.974585933300     
      196    140.127033100         14.9999999600        -1.00538494200     
      197    5.58364237900         10.0129441200        0.985385647600     
      198    10.5764010200         10.0097080700        0.991631351700     
      199   -34.6352392400         25.8890250500         1.11687474500     
      200    10.5032613800         15.0180483500         1.00264302200     
      201   -120.058562000         35.3581244700         1.09724244100     
      202   -185.142006300         30.2216227000        -1.07016625700     
      203   -114.997826200         30.5707804200        -1.10536562300     
      204   0.409782539100         20.0544894600         1.00699183600     
      205   -160.036878800         40.1780673000        -1.06314978500     
      206   -35.2106607500         15.0420187000        -1.85417194300     
      207    20.1621073500         25.0033212300         1.00531130300     
      208   -21.2904427400         12.5690476900        -3.37712412300     
      209   -44.8353686900         30.6003177700         1.11252333700     
      210   -39.8187396900         30.5954237400         1.11293066600     
      211   -190.000000000         20.0000000000        0.996584148600     
      212   -39.9132758100         35.3871378600         1.09762440900     
      213   -175.320923500         25.7115480700        -1.11302832700     
      214    30.5181743300         10.0006066900        0.996713659400     
      215    125.233548200         14.9999999300         1.00593961800     
      216    125.143482400         20.0018263500         1.00519077000     
      217   -125.172772400         30.6054378300         1.11428087700     
      218    120.055255500         25.0031933700         1.00347375400     
      219   -150.323514200         20.2531293000         1.02642198300     
      220   -175.097107100         19.9999965500         1.01570183800     
      221   -125.870455800         16.4547918300         1.30075378400     
      222    25.0000000000         35.0000000000       -0.999870614600     
      223   -120.162596200         21.1600732300        -2.01406669800     
      224   -190.000000000         25.0000000000        0.992722052000     
      225   -67.9294421400         16.0621315600         1.76895982500     
      226    110.062954300         25.0021571700         1.00181140700     
      227   -45.0000000000         40.0000000000        -1.00441790100     
      228   -110.206673200         25.9226292000         1.11705551000     
      229    50.1130048400         25.0018467000         1.00107084200     
      230   -160.181729100         30.6001712000        -1.11770589500     
      231    45.3084493300         20.0092738700        0.998086161600     
      232    45.4670954600         15.0000504900        0.999864729300     
      233    40.0000000000         30.0000000000        0.999556988300     
      234    40.0000000000         35.0000000000        0.999821566100     
      235    30.0000000000         35.0000000000         1.00067214800     
      236    40.3070215800         20.0043921400        0.999044160300     
      237    165.000000000         30.0000000000       -0.999777012200     
      238    175.049573900         24.9999999600        -1.00283433800     
      239   -155.167890000         25.0985544900         1.03106995200     
      240    20.0000000000         35.0000000000         1.00297749300     
      241    5.47095210300         9.99999995700       -0.996004659900     
      242   -49.8572349600         10.2263496300        -2.41151324500     
      243    120.000000000         40.0000000000       -0.990127681300     
      244    85.2726564800         9.99999995700       -0.996225801000     
      245    150.102246200         14.9999999600        -1.00555846200     
      246    80.0000000000         40.0000000000       -0.989966454100     
      247   -29.8305434800         30.4166812600         1.95860383500     
      248    165.074360900         9.99999995700       -0.996150784000     
      249    15.4461651500         9.99999995700       -0.995774951600     
      250    155.099147800         9.99999995700       -0.996133551600     
      251    45.3718042900         14.9999999600        -1.00427835100     
      252    100.000000000         35.0000000000        -1.00025916100     
      253   -145.309095000         16.4178486200        -1.09826138900     
      254    15.1098417500         25.0021054700        -1.00138560200     
      255   -145.257070800         25.4348840800         1.06101531300     
      256   -140.477984500         15.5577461300         2.11049642900     
      257   -115.124258800         30.6077182100         1.11530082000     
      258   -120.188700000         25.8856627900         1.96673383900     
      259   -4.52838104000         15.2356271700         2.10641205500     
      260   -69.6677788300         16.8118848900        -2.06998324400     
      261   0.516970019500         15.0744884900        0.993731699200     
      262   -135.639976400         11.5616928700         2.47988781500     
      263   -135.072486000         35.3192418100         1.08906790400     
      264   -66.8025968800         21.0753848400        -3.39565950600     
      265   -39.7802292400         25.5612272600         2.08742457200     
      266   -14.8151492600         20.5411406600         1.81030346400     
      267   -29.6526695400         25.9040714200         1.11389146300     
      268   -4.77445849900         25.1563089500         1.02705986500     
      269   -4.64965735000         20.1743204000         1.94294475100     
      270   -40.0000000000         35.0000000000        -1.01228737200     
      271   -105.027735900         35.3589994100         1.09339637900     
      272   -9.92713078900         35.1228698500         1.04722022600     
      273    170.052672300         14.9999999600        -1.00557397400     
      274    150.000000000         25.0000000000        -1.00184922300     
      275    100.226180900         14.9999999600        -1.00484756400     
      276   -4.95973956600         35.0560286200         1.03176281700     
      277   -190.012631800         14.9999996300         1.00106878200     
      278    90.0000000000         40.0000000000       -0.990051687300     
      279    20.0000000000         30.0000000000       -0.999896058800     
      280    180.031933900         15.0006016500        -2.01209745100     
      281   0.395325118500E-001    35.0315908100         1.01976048200     
      282    15.0580919000         30.0019549200         1.00642083200     
      283    170.051123100         19.9999999600        -1.00351844400     
      284    85.2726564800         14.9999999600        -1.00567551000     
      285    105.223082600         9.99999995700       -0.995826816900     
      286   -125.395820300         21.1911924200         1.10888650000     
      287    20.0000000000         30.0000000000         1.00497542700     
      288   -175.087553000         35.2794914500        -1.08075341100     
      289    55.1083780700         25.0020352200        -1.00250263100     
      290   -120.937553400         16.7966464200         1.36809059800     
      291   -35.0000000000         40.0000000000       -0.992164119600     
      292   -44.8057909500         25.1096293300        -1.02579605000     
      293   -14.7499965200         11.3213209900        -2.43095464900     
      294   -170.403394700         15.6010385000        -2.22614793600     
      295   -30.3730974400         10.5983732600        -2.43344268100     
      296   -150.416591800         15.1923522500         1.93367077100     
      297    170.000000000         30.0000000000       -0.999488827200     
      298   -74.9715052400         40.2189081900        -1.06243740100     
      299   -125.197129700         21.1290154500        -1.94792408300     
      300   -155.281870300         25.8853379100        -1.11982510900     
      301   -84.9775202000         40.2223087800        -1.06554282700     
      302    105.000000000         40.0000000000       -0.990028711100     
      303   -170.000000000         35.0000000000         1.00338522200     
      304    45.0000000000         35.0000000000        0.999985773000     
      305    90.1776010000         20.0019489400        -1.00406623300     
      306    55.4379026100         10.0000125700        0.997090557700     
      307   -5.00000000000         35.0000000000        -1.00223443400     
      308    110.288286000         14.9999999400         1.00557512400     
      309    105.223082600         14.9999999600        -1.00490511700     
      310   -70.4423625000         21.1830720700         1.93991770300     
      311    110.000000000         35.0000000000         1.00017925400     
      312   -66.1945915400         21.4990575400         2.08111340600     
      313    105.000000000         30.0000000000        -1.00105431500     
      314    130.000000000         30.0000000000         1.00247121400     
      315   -155.176700000         30.6266000900        -1.11612163100     
      316   -15.0000000000         35.0000000000        -1.00182290200     
      317   -185.302962400         10.3752785300       -0.998568418500     
      318   -29.7816321700         20.2160262000        -1.85493384800     
      319   -45.2189444500         15.0964338100        -1.84185990800     
      320   -170.329649700         25.8192875100        -1.12313516800     
      321   -54.8239728200         20.5846757100        -1.70991229200     
      322    125.000000000         30.0000000000        -1.00054430100     
      323   -30.0568505100         15.4320162800         2.20761075700     
      324    125.000000000         35.0000000000        -1.00016748200     
      325    60.0000000000         35.0000000000        -1.00039771400     
      326   -20.2104571200         16.5022872200        0.158978574800     
      327    60.2508983300         20.0019399400        -1.00421986900     
      328    10.0000000000         35.0000000000        -1.00039203300     
      329    20.3394495200         20.0048088700         1.00460065200     
      330    125.000000000         35.0000000000         1.00092125900     
      331   -39.8460262000         25.0241230700        -1.01235699900     
      332    120.120761600         19.9979645300        -1.00465482700     
      333   -34.8795202900         30.2333889200        -2.04030264000     
      334   -24.8851819300         15.6425321200         2.00706910200     
      335   -180.307501600         15.5314458900        -2.07522311700     
      336   -14.8582758200         15.8665209100         1.66702002000     
      337   -54.8713724300         30.4732217100         2.32516799500     
      338    5.51928015700         15.0291743400        0.999178697000     
      339   -130.010260200         40.1815333200        -1.05925618500     
      340    140.000000000         25.0000000000        -1.00162916400     
      341    140.125483900         19.9999999600        -1.00360358900     
      342   -125.078878900         35.3960860200         1.09778886800     
      343   -130.084196900         35.3615384300         1.09642068200     
      344   -115.047638200         35.3778414000         1.09661271200     
      345   -24.7253294000         25.3992718100         2.14301618000     
      346   -94.9072595200         30.5773053700        -1.11216928800     
      347   -110.049396800         35.3868897000         1.09494334300     
      348   0.202995459000         25.0625189100         1.01782220700     
      349   -180.063159100         19.9999982900         1.01396389700     
      350    10.1791258600         25.0137459300         1.00828949400     
      351   -109.612843000         16.7285807600        -2.03897317700     
      352   -135.249475200         25.7610667400         2.04528613200     
      353   -95.0173771900         35.3410129100         1.09853784000     
      354    15.5546199000         10.0032359800        0.994445027300     
      355    145.123934800         9.99999995700       -0.996128570800     
      356    30.3996896100         14.9999999600        -1.00479333000     
      357   -74.9356251700         30.6366779300         1.94192013900     
      358   -65.0457173500         30.5837915000         1.93493472400     
      359    130.164173600         20.0018285900         1.00513579700     
      360   -39.2791678500         4.46261803600        -1.70818360300     
      361    145.175161100         9.99999992900        0.996695671700     
      362   -34.2972887900         4.85195892200        -1.76958155800     
      363   -74.5733463000         16.4552867200        -1.54973456100     
      364   -190.225079100         15.1902694500        -1.03380485400     
      365   -20.0069346300         35.0842523300        -1.90967087800     
      366   -59.5442664800         5.21584282500        -2.17043457900     
      367   -180.000000000         25.0000000000         1.00750390300     
      368    120.255443300         9.99999993200        0.996910208600     
      369    125.233548200         9.99999993000        0.996769534300     
      370    100.160758200         20.0019480400        -1.00340771700     
      371   -104.990685700         30.6017886100        -1.95402092400     
      372    115.179842300         20.0018150900         1.00410902300     
      373    115.000000000         30.0000000000         1.00113095600     
      374   -109.778597500         8.83665408200       -0.125390220400     
      375    110.184910300         20.0018156400         1.00360371300     
      376   -59.9775722800         40.1089466400        -1.04154546200     
      377   -129.421274900         9.18541976900       -0.318038368000     
      378    55.4379026100         15.0000125700         1.00624715000     
      379    45.0000000000         30.0000000000        0.999620111700     
      380   -175.000000000         40.0000000000        0.990100507000     
      381   -140.443976900         20.7296938600         1.06364777300     
      382   -49.8824356000         30.1541229800        -1.04592764700     
      383   -45.1018298500         10.4117187700        -2.29877349100     
      384   -49.9506152900         20.4736056500        -1.85392675200     
      385   -180.000000000         30.0000000000         1.00267208200     
      386    170.000000000         25.0000000000        -1.00081566000     
      387    30.0000000000         30.0000000000         1.00188215200     
      388    15.0000000000         35.0000000000        -1.00016578200     
      389    25.0000000000         30.0000000000         1.00296600700     
      390    160.075910000         19.9999999600        -1.00391170600     
      391    10.0589255200         30.0083344700         1.00825453500     
      392    35.1187458100         25.0001063000         1.00187542900     
      393    150.100697000         19.9999999600        -1.00395605400     
      394   -24.8388253300         30.3650928400         2.04439145000     
      395   -165.000000000         30.0000000000         1.01306180400     
      396    160.080557600         9.99999995700       -0.996135563400     
      397   -44.9246618000         35.3474824200         1.09562936900     
      398    25.3626252400         20.0043038800         1.00393913300     
      399    25.1333629600         25.0025475500         1.00373271300     
      400   -145.295066000         21.1893246900        -1.11000152800     
      401   -79.5957585400         16.4145034900        -1.18323264900     
      402   -125.024387500         35.3690123500        -1.08994660500     
      403   -21.0409371500         30.1054437900        -2.25838793600     
      404    120.000000000         25.0000000000        -1.00375714900     
      405    125.173508700         9.99999995700       -0.995323406500     
      406    65.0795347700         25.0020677700        -1.00190803500     
      407   -150.340533100         21.1931231800        -1.10940792500     
      408    35.3965912500         14.9999999600        -1.00562950900     
      409    25.1025698400         25.0015501200       -0.999825931800     
      410    95.0732488600         25.0019300800        -1.00217127600     
      411    70.0000000000         40.0000000000       -0.990030178400     
      412   -139.997900600         40.1413484100        -1.05839458300     
      413    95.0000000000         30.0000000000        -1.00103658300     
      414   -180.159330900         30.3616325700        -1.08746069800     
      415    80.0891562100         25.0008715300        -1.00168019800     
      416   -54.9336175400         35.3106730400         2.09038098300     
      417    50.3532140800         9.99999995700       -0.995899450100     
      418   -4.54993672200         15.1781332700        -1.95380287200     
      419    35.4962863100         10.0002021800        0.995987640000     
      420    155.099147800         14.9999999600        -1.00557579600     
      421    65.2065533100         19.9965111500        -1.00335383700     
      422    175.049573900         9.99999995900       -0.996699780300     
      423    85.0000000000         40.0000000000       -0.990073491400     
      424    20.3087563100         20.0082328800        -1.00113091000     
      425    30.1169485300         25.0030427500         1.00318916800     
      426   -180.000000000         35.0000000000         1.00047561300     
      427   -180.102089400         35.2232294500        -1.06951238400     
      428   -9.89414994000         30.1504081700         2.08505542700     
      429   -180.420526300         9.12039089800        -1.61415308200     
      430   -4.87340873300         30.1113830000         1.03400986100     
      431   -155.265970300         20.0943481200         1.02036969200     
      432    70.0000000000         30.0000000000        -1.00037458200     
      433   -14.8359488700         20.3528884900        -2.18484071100     
      434    65.0000000000         40.0000000000       -0.989996448900     
      435    5.00000000000         35.0000000000         1.01115078400     
      436    75.2974434300         9.99999995700       -0.995465013900     
      437    80.0000000000         35.0000000000        -1.00006701000     
      438    165.074360900         19.9999999600        -1.00341472100     
      439    160.000000000         30.0000000000        -1.00038549400     
      440    155.000000000         30.0000000000        -1.00049485900     
      441    189.920393100         9.98587651700       -0.993199273100     
      442    185.024787000         9.99999996800       -0.995702833700     
      443    75.2974434300         14.9999999600        -1.00394015600     
      444    175.049573900         19.9999999600        -1.00536522600     
      445   -184.981049100         39.2638594500        -2.29815104700     
      446   -80.7300991700         15.8650137900         3.92862701900     
      447   -71.6871209900         16.8610926100         1.75148700800     
      448   -76.0245614800         21.3168405300         3.16843967400     
      449    45.1131248400         25.0005196300        -1.00135331900     
      450    30.1279038800         25.0003870000        -1.00112401600     
      451   -4.50426094400         9.99999995700       -0.995424082100     
      452   -135.177766500         15.9490911000         3.03174518400     
      453    165.000000000         25.0000000000        -1.00100627700     
      454    184.944137200         15.0154669400        -2.07045447800     
      455    60.3284271200         9.99999995700       -0.996106975100     
      456    100.000000000         40.0000000000       -0.990030860900     
      457    50.4634463900         15.0000441700         1.00302957400     
      458   -140.279212700         20.9539226100        -1.88269768800     
      459   -64.9725834900         40.1774253200        -1.05090058100     
      460    110.000000000         40.0000000000       -0.990036011700     
      461   -160.041095900         30.0348974900         1.02210337700     
      462    20.0000000000         35.0000000000       -0.999981229300     
      463   -124.329093600         9.09105648100       -0.138781204300     
      464   -24.2158934400         14.9521408500       -0.966400944200     
      465    30.0000000000         40.0000000000       -0.989934069000     
      466   -120.369151800         21.1980636500         1.10821957900     
      467   -165.437179400         21.1535161800        -1.12201904800     
      468    95.1776626600         20.0015584900        -1.00352371300     
      469   -120.139100600         30.6174812500         1.11507887300     
      470   -160.371485100         15.0550060100         1.94057128300     
      471   -60.2131841400         20.8165239100        -1.98486235800     
      472   -25.0000000000         40.0000000000       -0.990052197900     
      473   -155.031459900         40.2117507200        -1.06492722200     
      474   -55.2395101300         15.3876190600        -1.78920788600     
      475   -125.045984600         30.5715649400        -1.10491587100     
      476   -34.7894912200         25.2815413800        -1.99375737500     
      477   -79.8949013900         30.6482486100        -1.94858079700     
      478   -130.265132600         21.0517841500         2.20100961300     
      479    55.3470173400         9.99999995700       -0.996006136400     
      480   -25.3445275500         10.8282600300        -2.50906817400     
      481   -44.8815213800         20.6824155400         2.20087214300     
      482   -9.82058720700         25.1233113000        -2.00366295100     
      483   -24.6846296200         20.1546307600         2.66998764200     
      484    15.4461651500         14.9999999600        -1.00455640300     
      485    55.0000000000         35.0000000000        -1.00030542500     
      486    25.4641592600         15.0010319800         1.00478012900     
      487    45.3718042900         9.99999995700       -0.995574229700     
      488   -59.8835084100         30.5393161800         2.13107665600     
      489    10.0000000000         40.0000000000        0.992524691400     
      490   -74.6299388300         21.1719276000        -1.11488490600     
      491   -29.7704904700         20.4711920300         2.21863102500     
      492   -9.52890614300         11.2264445000         2.34208118600     
      493   -175.352978400         15.6150550000        -2.10567021900     
      494    25.5254691400         10.0008089400        0.995992204200     
      495    135.000000000         30.0000000000        -1.00017221000     
      496   -44.7985275100         25.5624770600         2.20500821500     
      497    105.066113000         25.0018445900        -1.00229381100     
      498   -110.273704200         21.1900785900         1.10757440200     
